Timestamp;StimuliName;FixationDuration;MappedFixationPointX;MappedFixationPointY;user;description;aois
468219;03_Bordeaux_S1.jpg;366;1129;821;p32;color;Hotel_de_Ville-Place_du_Palais
468585;03_Bordeaux_S1.jpg;150;1135;724;p32;color;Origin
468735;03_Bordeaux_S1.jpg;1249;1132;820;p32;color;Hotel_de_Ville-Place_du_Palais
469984;03_Bordeaux_S1.jpg;266;1380;854;p32;color
470251;03_Bordeaux_S1.jpg;1332;1411;888;p32;color;Porte_de_Bourgogne-Stalingrad
471583;03_Bordeaux_S1.jpg;533;1499;1059;p32;color;Destination
472116;03_Bordeaux_S1.jpg;183;1278;825;p32;color;Hotel_de_Ville-Place_du_Palais
472299;03_Bordeaux_S1.jpg;616;1117;792;p32;color;Hotel_de_Ville-Place_du_Palais
472915;03_Bordeaux_S1.jpg;183;1366;818;p32;color;Hotel_de_Ville-Place_du_Palais
473099;03_Bordeaux_S1.jpg;450;1143;722;p32;color;Origin
473782;03_Bordeaux_S1.jpg;200;1142;702;p32;color;Origin
474131;03_Bordeaux_S1.jpg;383;1116;809;p32;color;Hotel_de_Ville-Place_du_Palais
474514;03_Bordeaux_S1.jpg;150;1150;781;p32;color;Hotel_de_Ville-Place_du_Palais
291471;03_Bordeaux_S1.jpg;200;1233;776;p33;color;Hotel_de_Ville-Place_du_Palais
291670;03_Bordeaux_S1.jpg;333;1143;736;p33;color;Origin
292003;03_Bordeaux_S1.jpg;283;1098;707;p33;color;Origin
292287;03_Bordeaux_S1.jpg;533;1099;806;p33;color;Hotel_de_Ville-Place_du_Palais
292820;03_Bordeaux_S1.jpg;150;1159;819;p33;color;Hotel_de_Ville-Place_du_Palais
292970;03_Bordeaux_S1.jpg;134;1110;817;p33;color;Hotel_de_Ville-Place_du_Palais
293103;03_Bordeaux_S1.jpg;100;1094;771;p33;color;Hotel_de_Ville-Place_du_Palais
293386;03_Bordeaux_S1.jpg;17;1139;676;p33;color;Origin
293519;03_Bordeaux_S1.jpg;17;1414;1022;p33;color
293652;03_Bordeaux_S1.jpg;234;1485;1023;p33;color;Destination
293886;03_Bordeaux_S1.jpg;300;1423;827;p33;color;Porte_de_Bourgogne-Stalingrad
295384;03_Bordeaux_S1.jpg;17;1128;624;p33;color
300081;03_Bordeaux_S1.jpg;17;1142;704;p33;color;Origin
300431;03_Bordeaux_S1.jpg;83;1194;664;p33;color;Origin
300514;03_Bordeaux_S1.jpg;183;1305;487;p33;color;Enghein-Quinconces
300697;03_Bordeaux_S1.jpg;250;1216;436;p33;color;Enghein-Quinconces
300947;03_Bordeaux_S1.jpg;150;1491;1020;p33;color;Destination
301097;03_Bordeaux_S1.jpg;183;1511;1054;p33;color;Destination
301280;03_Bordeaux_S1.jpg;166;1222;782;p33;color;Hotel_de_Ville-Place_du_Palais
352370;03_Bordeaux_S1.jpg;450;1526;1091;p36;color;Destination
352819;03_Bordeaux_S1.jpg;233;1180;767;p36;color;Hotel_de_Ville-Place_du_Palais
353053;03_Bordeaux_S1.jpg;400;1169;732;p36;color;Origin
353452;03_Bordeaux_S1.jpg;266;1235;654;p36;color;Origin
353719;03_Bordeaux_S1.jpg;466;1184;850;p36;color;Hotel_de_Ville-Place_du_Palais
354185;03_Bordeaux_S1.jpg;333;1456;898;p36;color;Porte_de_Bourgogne-Stalingrad
354518;03_Bordeaux_S1.jpg;366;1112;830;p36;color;Hotel_de_Ville-Place_du_Palais
355018;03_Bordeaux_S1.jpg;233;1161;815;p36;color;Hotel_de_Ville-Place_du_Palais
355251;03_Bordeaux_S1.jpg;700;1170;737;p36;color;Origin
355951;03_Bordeaux_S1.jpg;433;1148;832;p36;color;Hotel_de_Ville-Place_du_Palais
356384;03_Bordeaux_S1.jpg;200;1392;842;p36;color
356583;03_Bordeaux_S1.jpg;250;1442;845;p36;color;Porte_de_Bourgogne-Stalingrad
356833;03_Bordeaux_S1.jpg;283;1450;892;p36;color;Porte_de_Bourgogne-Stalingrad
357116;03_Bordeaux_S1.jpg;250;1506;1022;p36;color;Destination
357366;03_Bordeaux_S1.jpg;166;1536;1046;p36;color;Destination
357533;03_Bordeaux_S1.jpg;233;1544;1110;p36;color;Destination
357766;03_Bordeaux_S1.jpg;433;1453;876;p36;color;Porte_de_Bourgogne-Stalingrad
358199;03_Bordeaux_S1.jpg;583;1178;821;p36;color;Hotel_de_Ville-Place_du_Palais
597660;03_Bordeaux_S1.jpg;583;1152;700;p37;color;Origin
598243;03_Bordeaux_S1.jpg;183;1421;965;p37;color
598426;03_Bordeaux_S1.jpg;283;1517;1045;p37;color;Destination
598709;03_Bordeaux_S1.jpg;250;1130;723;p37;color;Origin
598959;03_Bordeaux_S1.jpg;600;1139;776;p37;color;Hotel_de_Ville-Place_du_Palais
599759;03_Bordeaux_S1.jpg;149;1132;784;p37;color;Hotel_de_Ville-Place_du_Palais
599908;03_Bordeaux_S1.jpg;883;1415;842;p37;color;Porte_de_Bourgogne-Stalingrad
600791;03_Bordeaux_S1.jpg;433;1518;1043;p37;color;Destination
601224;03_Bordeaux_S1.jpg;233;1349;835;p37;color;Hotel_de_Ville-Place_du_Palais
601457;03_Bordeaux_S1.jpg;266;1432;861;p37;color;Porte_de_Bourgogne-Stalingrad
601724;03_Bordeaux_S1.jpg;117;1388;644;p37;color
601840;03_Bordeaux_S1.jpg;183;1336;560;p37;color;Enghein-Quinconces
602023;03_Bordeaux_S1.jpg;200;1244;527;p37;color;Enghein-Quinconces
602223;03_Bordeaux_S1.jpg;150;1159;629;p37;color
602373;03_Bordeaux_S1.jpg;200;1135;687;p37;color;Origin
602573;03_Bordeaux_S1.jpg;266;1310;503;p37;color;Enghein-Quinconces
602840;03_Bordeaux_S1.jpg;200;1273;467;p37;color;Enghein-Quinconces
603040;03_Bordeaux_S1.jpg;200;1238;427;p37;color;Enghein-Quinconces
603239;03_Bordeaux_S1.jpg;300;1264;452;p37;color;Enghein-Quinconces
603539;03_Bordeaux_S1.jpg;799;1317;447;p37;color;Enghein-Quinconces
604339;03_Bordeaux_S1.jpg;183;1378;481;p37;color;Enghein-Quinconces
604522;03_Bordeaux_S1.jpg;433;1438;868;p37;color;Porte_de_Bourgogne-Stalingrad
604955;03_Bordeaux_S1.jpg;167;1427;818;p37;color;Porte_de_Bourgogne-Stalingrad
605122;03_Bordeaux_S1.jpg;400;1403;492;p37;color;Enghein-Quinconces
605521;03_Bordeaux_S1.jpg;183;1340;467;p37;color;Enghein-Quinconces
605704;03_Bordeaux_S1.jpg;283;1494;1048;p37;color;Destination
605987;03_Bordeaux_S1.jpg;133;1490;977;p37;color
606121;03_Bordeaux_S1.jpg;200;1446;900;p37;color;Porte_de_Bourgogne-Stalingrad
606321;03_Bordeaux_S1.jpg;316;1421;871;p37;color;Porte_de_Bourgogne-Stalingrad
270415;03_Bordeaux_S1.jpg;150;1389;971;p4;color
270565;03_Bordeaux_S1.jpg;250;1509;1010;p4;color;Destination
270814;03_Bordeaux_S1.jpg;250;1523;1074;p4;color;Destination
271064;03_Bordeaux_S1.jpg;216;1437;788;p4;color;Porte_de_Bourgogne-Stalingrad
271281;03_Bordeaux_S1.jpg;167;1416;848;p4;color;Porte_de_Bourgogne-Stalingrad
271447;03_Bordeaux_S1.jpg;183;1411;776;p4;color;Porte_de_Bourgogne-Stalingrad
271630;03_Bordeaux_S1.jpg;283;1417;827;p4;color;Porte_de_Bourgogne-Stalingrad
271914;03_Bordeaux_S1.jpg;117;1376;791;p4;color
272030;03_Bordeaux_S1.jpg;233;1159;740;p4;color;Origin
272263;03_Bordeaux_S1.jpg;200;1128;795;p4;color;Hotel_de_Ville-Place_du_Palais
272463;03_Bordeaux_S1.jpg;250;1139;693;p4;color;Origin
272713;03_Bordeaux_S1.jpg;216;1121;798;p4;color;Hotel_de_Ville-Place_du_Palais
272929;03_Bordeaux_S1.jpg;216;1417;803;p4;color;Porte_de_Bourgogne-Stalingrad
273146;03_Bordeaux_S1.jpg;250;1410;839;p4;color;Porte_de_Bourgogne-Stalingrad
273396;03_Bordeaux_S1.jpg;233;1396;767;p4;color;Porte_de_Bourgogne-Stalingrad
273629;03_Bordeaux_S1.jpg;166;1193;796;p4;color;Hotel_de_Ville-Place_du_Palais
273796;03_Bordeaux_S1.jpg;300;1118;788;p4;color;Hotel_de_Ville-Place_du_Palais
274229;03_Bordeaux_S1.jpg;599;1107;792;p4;color;Hotel_de_Ville-Place_du_Palais
274961;03_Bordeaux_S1.jpg;150;1145;780;p4;color;Hotel_de_Ville-Place_du_Palais
275111;03_Bordeaux_S1.jpg;183;1101;792;p4;color;Hotel_de_Ville-Place_du_Palais
275295;03_Bordeaux_S1.jpg;200;1129;760;p4;color;Hotel_de_Ville-Place_du_Palais
275494;03_Bordeaux_S1.jpg;383;1135;692;p4;color;Origin
275878;03_Bordeaux_S1.jpg;150;1133;772;p4;color;Hotel_de_Ville-Place_du_Palais
276144;03_Bordeaux_S1.jpg;167;1411;813;p4;color;Porte_de_Bourgogne-Stalingrad
276311;03_Bordeaux_S1.jpg;300;1427;852;p4;color;Porte_de_Bourgogne-Stalingrad
276610;03_Bordeaux_S1.jpg;266;1516;1035;p4;color;Destination
276877;03_Bordeaux_S1.jpg;233;1548;1064;p4;color;Destination
277110;03_Bordeaux_S1.jpg;216;1429;839;p4;color;Porte_de_Bourgogne-Stalingrad
277326;03_Bordeaux_S1.jpg;183;1404;792;p4;color;Porte_de_Bourgogne-Stalingrad
277510;03_Bordeaux_S1.jpg;300;1417;861;p4;color;Porte_de_Bourgogne-Stalingrad
277810;03_Bordeaux_S1.jpg;949;1065;772;p4;color;Hotel_de_Ville-Place_du_Palais
138767;03_Bordeaux_S1.jpg;566;1160;699;p40;color;Origin
139334;03_Bordeaux_S1.jpg;916;1134;797;p40;color;Hotel_de_Ville-Place_du_Palais
140250;03_Bordeaux_S1.jpg;200;1102;814;p40;color;Hotel_de_Ville-Place_du_Palais
140449;03_Bordeaux_S1.jpg;150;1158;815;p40;color;Hotel_de_Ville-Place_du_Palais
140599;03_Bordeaux_S1.jpg;216;1322;815;p40;color;Hotel_de_Ville-Place_du_Palais
140816;03_Bordeaux_S1.jpg;583;1423;868;p40;color;Porte_de_Bourgogne-Stalingrad
141399;03_Bordeaux_S1.jpg;183;1285;835;p40;color;Hotel_de_Ville-Place_du_Palais
141582;03_Bordeaux_S1.jpg;183;1119;810;p40;color;Hotel_de_Ville-Place_du_Palais
141765;03_Bordeaux_S1.jpg;200;1368;880;p40;color
141965;03_Bordeaux_S1.jpg;183;1412;888;p40;color;Porte_de_Bourgogne-Stalingrad
142148;03_Bordeaux_S1.jpg;233;1466;979;p40;color
142382;03_Bordeaux_S1.jpg;133;1445;924;p40;color
142515;03_Bordeaux_S1.jpg;300;1515;1065;p40;color;Destination
142815;03_Bordeaux_S1.jpg;233;1534;1098;p40;color;Destination
143048;03_Bordeaux_S1.jpg;616;1425;878;p40;color;Porte_de_Bourgogne-Stalingrad
143664;03_Bordeaux_S1.jpg;217;1423;834;p40;color;Porte_de_Bourgogne-Stalingrad
143880;03_Bordeaux_S1.jpg;166;1255;812;p40;color;Hotel_de_Ville-Place_du_Palais
144047;03_Bordeaux_S1.jpg;450;1125;793;p40;color;Hotel_de_Ville-Place_du_Palais
19066;03_Bordeaux_S1.jpg;133;1431;980;p5;color
19199;03_Bordeaux_S1.jpg;216;1476;1031;p5;color;Destination
19416;03_Bordeaux_S1.jpg;283;1505;1074;p5;color;Destination
19699;03_Bordeaux_S1.jpg;150;1440;891;p5;color;Porte_de_Bourgogne-Stalingrad
20033;03_Bordeaux_S1.jpg;200;1510;1021;p5;color;Destination
20232;03_Bordeaux_S1.jpg;250;1414;830;p5;color;Porte_de_Bourgogne-Stalingrad
20482;03_Bordeaux_S1.jpg;167;1417;687;p5;color
20648;03_Bordeaux_S1.jpg;200;1381;510;p5;color;Enghein-Quinconces
20848;03_Bordeaux_S1.jpg;466;1307;481;p5;color;Enghein-Quinconces
21315;03_Bordeaux_S1.jpg;217;1276;315;p5;color
21531;03_Bordeaux_S1.jpg;300;1290;473;p5;color;Enghein-Quinconces
21831;03_Bordeaux_S1.jpg;283;1263;519;p5;color;Enghein-Quinconces
22114;03_Bordeaux_S1.jpg;200;1207;679;p5;color;Origin
22314;03_Bordeaux_S1.jpg;466;1154;736;p5;color;Origin
22930;03_Bordeaux_S1.jpg;133;1232;588;p5;color;Enghein-Quinconces
23063;03_Bordeaux_S1.jpg;283;1262;499;p5;color;Enghein-Quinconces
23347;03_Bordeaux_S1.jpg;316;1144;881;p5;color
23663;03_Bordeaux_S1.jpg;233;1132;828;p5;color;Hotel_de_Ville-Place_du_Palais
23896;03_Bordeaux_S1.jpg;266;1438;904;p5;color;Porte_de_Bourgogne-Stalingrad
24163;03_Bordeaux_S1.jpg;283;1481;1008;p5;color;Destination
24446;03_Bordeaux_S1.jpg;250;1428;887;p5;color;Porte_de_Bourgogne-Stalingrad
24696;03_Bordeaux_S1.jpg;450;1498;1060;p5;color;Destination
25145;03_Bordeaux_S1.jpg;300;1419;876;p5;color;Porte_de_Bourgogne-Stalingrad
25628;03_Bordeaux_S1.jpg;133;1410;768;p5;color;Porte_de_Bourgogne-Stalingrad
25762;03_Bordeaux_S1.jpg;500;1421;863;p5;color;Porte_de_Bourgogne-Stalingrad
26261;03_Bordeaux_S1.jpg;167;1303;826;p5;color;Hotel_de_Ville-Place_du_Palais
26428;03_Bordeaux_S1.jpg;566;1100;813;p5;color;Hotel_de_Ville-Place_du_Palais
26994;03_Bordeaux_S1.jpg;216;1139;729;p5;color;Origin
27211;03_Bordeaux_S1.jpg;250;1129;797;p5;color;Hotel_de_Ville-Place_du_Palais
27460;03_Bordeaux_S1.jpg;316;1157;644;p5;color;Origin
27777;03_Bordeaux_S1.jpg;200;1249;493;p5;color;Enghein-Quinconces
27977;03_Bordeaux_S1.jpg;250;1218;620;p5;color
28227;03_Bordeaux_S1.jpg;150;1180;650;p5;color;Origin
28377;03_Bordeaux_S1.jpg;433;1143;733;p5;color;Origin
28960;03_Bordeaux_S1.jpg;166;1127;781;p5;color;Hotel_de_Ville-Place_du_Palais
29343;03_Bordeaux_S1.jpg;150;842;629;p5;color
29492;03_Bordeaux_S1.jpg;749;779;629;p5;color
441652;03_Bordeaux_S1.jpg;266;1163;817;p8;color;Hotel_de_Ville-Place_du_Palais
441918;03_Bordeaux_S1.jpg;266;1493;983;p8;color
442185;03_Bordeaux_S1.jpg;250;1532;1033;p8;color;Destination
442434;03_Bordeaux_S1.jpg;200;1387;792;p8;color
442634;03_Bordeaux_S1.jpg;300;1421;818;p8;color;Porte_de_Bourgogne-Stalingrad
442934;03_Bordeaux_S1.jpg;200;1428;864;p8;color;Porte_de_Bourgogne-Stalingrad
443134;03_Bordeaux_S1.jpg;250;1158;721;p8;color;Origin
443384;03_Bordeaux_S1.jpg;1199;1133;782;p8;color;Hotel_de_Ville-Place_du_Palais
444583;03_Bordeaux_S1.jpg;217;1162;809;p8;color;Hotel_de_Ville-Place_du_Palais
444799;03_Bordeaux_S1.jpg;233;1307;806;p8;color;Hotel_de_Ville-Place_du_Palais
445033;03_Bordeaux_S1.jpg;233;1411;827;p8;color;Porte_de_Bourgogne-Stalingrad
445266;03_Bordeaux_S1.jpg;400;1427;866;p8;color;Porte_de_Bourgogne-Stalingrad
445665;03_Bordeaux_S1.jpg;350;1483;951;p8;color
446015;03_Bordeaux_S1.jpg;283;1529;1028;p8;color;Destination
446298;03_Bordeaux_S1.jpg;466;1529;1085;p8;color;Destination
446765;03_Bordeaux_S1.jpg;483;1432;857;p8;color;Porte_de_Bourgogne-Stalingrad
447248;03_Bordeaux_S1.jpg;350;1121;789;p8;color;Hotel_de_Ville-Place_du_Palais
447597;03_Bordeaux_S1.jpg;816;1137;564;p8;color
236605;03_Bordeaux_S1.jpg;167;1445;1061;p9;color;Destination
236771;03_Bordeaux_S1.jpg;100;1502;1060;p9;color;Destination
237221;03_Bordeaux_S1.jpg;516;1157;682;p9;color;Origin
237737;03_Bordeaux_S1.jpg;1116;1151;766;p9;color;Hotel_de_Ville-Place_du_Palais
238853;03_Bordeaux_S1.jpg;250;1143;686;p9;color;Origin
239103;03_Bordeaux_S1.jpg;200;1148;766;p9;color;Hotel_de_Ville-Place_du_Palais
239303;03_Bordeaux_S1.jpg;216;1166;814;p9;color;Hotel_de_Ville-Place_du_Palais
239519;03_Bordeaux_S1.jpg;283;1426;825;p9;color;Porte_de_Bourgogne-Stalingrad
239802;03_Bordeaux_S1.jpg;233;1464;869;p9;color;Porte_de_Bourgogne-Stalingrad
240036;03_Bordeaux_S1.jpg;450;1437;844;p9;color;Porte_de_Bourgogne-Stalingrad
240485;03_Bordeaux_S1.jpg;133;1409;896;p9;color;Porte_de_Bourgogne-Stalingrad
240619;03_Bordeaux_S1.jpg;233;1519;1048;p9;color;Destination
240852;03_Bordeaux_S1.jpg;550;1506;954;p9;color
241401;03_Bordeaux_S1.jpg;533;984;590;p9;color
38462;06_Hamburg_S1.jpg;300;219;437;p1;color
38762;06_Hamburg_S1.jpg;366;291;686;p1;color;Holstenstrasse-Hoheluft-brucke
39128;06_Hamburg_S1.jpg;217;993;860;p1;color;Jungfernstieg-Hauptbahnhof
39345;06_Hamburg_S1.jpg;200;1077;941;p1;color;Destination
39545;06_Hamburg_S1.jpg;216;456;737;p1;color;Holstenstrasse-Hoheluft-brucke
39761;06_Hamburg_S1.jpg;450;294;720;p1;color;Holstenstrasse-Hoheluft-brucke
40211;06_Hamburg_S1.jpg;116;376;743;p1;color;Holstenstrasse-Hoheluft-brucke
40327;06_Hamburg_S1.jpg;150;650;736;p1;color
40477;06_Hamburg_S1.jpg;250;836;768;p1;color;Jungfernstieg-Hauptbahnhof
40727;06_Hamburg_S1.jpg;217;961;811;p1;color;Jungfernstieg-Hauptbahnhof
40944;06_Hamburg_S1.jpg;450;1023;841;p1;color;Jungfernstieg-Hauptbahnhof
41393;06_Hamburg_S1.jpg;183;1071;905;p1;color
41577;06_Hamburg_S1.jpg;266;1037;914;p1;color
41843;06_Hamburg_S1.jpg;400;1017;859;p1;color;Jungfernstieg-Hauptbahnhof
42243;06_Hamburg_S1.jpg;217;1064;921;p1;color;Destination
42459;06_Hamburg_S1.jpg;316;1110;962;p1;color;Destination
146006;06_Hamburg_S1.jpg;250;440;396;p12;color
146256;06_Hamburg_S1.jpg;283;393;478;p12;color
146539;06_Hamburg_S1.jpg;183;213;413;p12;color;Origin
146722;06_Hamburg_S1.jpg;400;152;379;p12;color
147122;06_Hamburg_S1.jpg;250;236;391;p12;color;Origin
147372;06_Hamburg_S1.jpg;233;165;440;p12;color
147605;06_Hamburg_S1.jpg;283;250;456;p12;color
147888;06_Hamburg_S1.jpg;200;290;705;p12;color;Holstenstrasse-Hoheluft-brucke
148088;06_Hamburg_S1.jpg;200;585;722;p12;color;Holstenstrasse-Hoheluft-brucke
148288;06_Hamburg_S1.jpg;200;780;722;p12;color;Jungfernstieg-Hauptbahnhof
148488;06_Hamburg_S1.jpg;316;1009;838;p12;color;Jungfernstieg-Hauptbahnhof
148804;06_Hamburg_S1.jpg;233;1157;863;p12;color
149037;06_Hamburg_S1.jpg;200;1126;934;p12;color;Destination
149237;06_Hamburg_S1.jpg;317;950;853;p12;color;Jungfernstieg-Hauptbahnhof
149554;06_Hamburg_S1.jpg;150;838;743;p12;color;Jungfernstieg-Hauptbahnhof
149704;06_Hamburg_S1.jpg;300;783;734;p12;color;Jungfernstieg-Hauptbahnhof
150003;06_Hamburg_S1.jpg;283;457;725;p12;color;Holstenstrasse-Hoheluft-brucke
150287;06_Hamburg_S1.jpg;233;234;450;p12;color
150520;06_Hamburg_S1.jpg;366;249;417;p12;color;Origin
150886;06_Hamburg_S1.jpg;216;639;712;p12;color
151103;06_Hamburg_S1.jpg;183;862;752;p12;color;Jungfernstieg-Hauptbahnhof
151286;06_Hamburg_S1.jpg;283;1052;915;p12;color;Destination
151569;06_Hamburg_S1.jpg;216;1129;943;p12;color;Destination
151785;06_Hamburg_S1.jpg;250;1140;992;p12;color;Destination
152035;06_Hamburg_S1.jpg;983;250;411;p12;color;Origin
153018;06_Hamburg_S1.jpg;183;287;558;p12;color;Holstenstrasse-Hoheluft-brucke
153201;06_Hamburg_S1.jpg;233;258;654;p12;color
153434;06_Hamburg_S1.jpg;216;401;968;p12;color;Altona-Stadthausbrucke
153651;06_Hamburg_S1.jpg;183;788;931;p12;color;Jungfernstieg-Hauptbahnhof
153834;06_Hamburg_S1.jpg;166;755;873;p12;color;Jungfernstieg-Hauptbahnhof
154001;06_Hamburg_S1.jpg;350;1062;895;p12;color
154351;06_Hamburg_S1.jpg;250;1135;955;p12;color;Destination
154600;06_Hamburg_S1.jpg;200;1136;990;p12;color;Destination
154800;06_Hamburg_S1.jpg;250;524;973;p12;color;Altona-Stadthausbrucke
155050;06_Hamburg_S1.jpg;300;236;882;p12;color
155350;06_Hamburg_S1.jpg;250;283;360;p12;color;Origin
155600;06_Hamburg_S1.jpg;183;236;395;p12;color;Origin
155783;06_Hamburg_S1.jpg;250;469;702;p12;color;Holstenstrasse-Hoheluft-brucke
156033;06_Hamburg_S1.jpg;300;818;726;p12;color;Jungfernstieg-Hauptbahnhof
156333;06_Hamburg_S1.jpg;183;867;834;p12;color;Jungfernstieg-Hauptbahnhof
156516;06_Hamburg_S1.jpg;167;993;855;p12;color;Jungfernstieg-Hauptbahnhof
156833;06_Hamburg_S1.jpg;266;1019;855;p12;color;Jungfernstieg-Hauptbahnhof
157099;06_Hamburg_S1.jpg;233;811;863;p12;color;Jungfernstieg-Hauptbahnhof
157332;06_Hamburg_S1.jpg;200;689;939;p12;color;Jungfernstieg-Hauptbahnhof
157532;06_Hamburg_S1.jpg;233;266;334;p12;color;Origin
157765;06_Hamburg_S1.jpg;283;231;389;p12;color;Origin
158048;06_Hamburg_S1.jpg;150;139;348;p12;color
158198;06_Hamburg_S1.jpg;600;207;50;p12;color
158914;06_Hamburg_S1.jpg;167;227;481;p12;color
159081;06_Hamburg_S1.jpg;233;234;374;p12;color;Origin
159314;06_Hamburg_S1.jpg;283;1085;950;p12;color;Destination
159597;06_Hamburg_S1.jpg;233;1014;921;p12;color;Jungfernstieg-Hauptbahnhof
159830;06_Hamburg_S1.jpg;250;660;883;p12;color
160080;06_Hamburg_S1.jpg;300;566;894;p12;color;Altona-Stadthausbrucke
160380;06_Hamburg_S1.jpg;250;433;982;p12;color;Altona-Stadthausbrucke
160630;06_Hamburg_S1.jpg;150;370;985;p12;color;Altona-Stadthausbrucke
160779;06_Hamburg_S1.jpg;350;256;575;p12;color
161129;06_Hamburg_S1.jpg;233;477;760;p12;color;Holstenstrasse-Hoheluft-brucke
161362;06_Hamburg_S1.jpg;283;876;766;p12;color;Jungfernstieg-Hauptbahnhof
161646;06_Hamburg_S1.jpg;383;970;847;p12;color;Jungfernstieg-Hauptbahnhof
162029;06_Hamburg_S1.jpg;250;770;716;p12;color;Jungfernstieg-Hauptbahnhof
162279;06_Hamburg_S1.jpg;266;469;714;p12;color;Holstenstrasse-Hoheluft-brucke
162545;06_Hamburg_S1.jpg;266;365;948;p12;color;Altona-Stadthausbrucke
162811;06_Hamburg_S1.jpg;133;385;994;p12;color;Altona-Stadthausbrucke
162945;06_Hamburg_S1.jpg;300;748;899;p12;color;Jungfernstieg-Hauptbahnhof
163361;06_Hamburg_S1.jpg;216;261;355;p12;color;Origin
163578;06_Hamburg_S1.jpg;350;235;416;p12;color;Origin
76668;06_Hamburg_S1.jpg;333;375;432;p13;color
77001;06_Hamburg_S1.jpg;516;254;392;p13;color;Origin
77518;06_Hamburg_S1.jpg;133;255;583;p13;color
77651;06_Hamburg_S1.jpg;433;260;675;p13;color
78084;06_Hamburg_S1.jpg;183;986;952;p13;color;Jungfernstieg-Hauptbahnhof
78267;06_Hamburg_S1.jpg;366;1088;976;p13;color;Destination
78634;06_Hamburg_S1.jpg;183;1025;901;p13;color;Jungfernstieg-Hauptbahnhof
78817;06_Hamburg_S1.jpg;167;930;881;p13;color;Jungfernstieg-Hauptbahnhof
78983;06_Hamburg_S1.jpg;183;775;850;p13;color;Jungfernstieg-Hauptbahnhof
79167;06_Hamburg_S1.jpg;183;621;901;p13;color;Altona-Stadthausbrucke
79350;06_Hamburg_S1.jpg;183;585;959;p13;color;Altona-Stadthausbrucke
79533;06_Hamburg_S1.jpg;183;205;962;p13;color;Altona-Stadthausbrucke
79716;06_Hamburg_S1.jpg;250;220;711;p13;color
79966;06_Hamburg_S1.jpg;216;238;477;p13;color
80183;06_Hamburg_S1.jpg;283;231;411;p13;color;Origin
80466;06_Hamburg_S1.jpg;316;149;393;p13;color
80782;06_Hamburg_S1.jpg;516;1108;991;p13;color;Destination
81299;06_Hamburg_S1.jpg;167;920;912;p13;color;Jungfernstieg-Hauptbahnhof
81465;06_Hamburg_S1.jpg;300;1118;949;p13;color;Destination
81765;06_Hamburg_S1.jpg;150;243;524;p13;color
81915;06_Hamburg_S1.jpg;200;226;308;p13;color;Origin
34514;06_Hamburg_S1.jpg;183;222;418;p16;color
34698;06_Hamburg_S1.jpg;350;144;402;p16;color
35047;06_Hamburg_S1.jpg;216;90;404;p16;color
35264;06_Hamburg_S1.jpg;216;159;408;p16;color
35480;06_Hamburg_S1.jpg;366;247;421;p16;color
35847;06_Hamburg_S1.jpg;216;316;605;p16;color;Holstenstrasse-Hoheluft-brucke
36063;06_Hamburg_S1.jpg;266;256;618;p16;color
36330;06_Hamburg_S1.jpg;200;932;922;p16;color;Jungfernstieg-Hauptbahnhof
36530;06_Hamburg_S1.jpg;283;1079;944;p16;color;Destination
36813;06_Hamburg_S1.jpg;250;1126;978;p16;color;Destination
37063;06_Hamburg_S1.jpg;200;793;844;p16;color;Jungfernstieg-Hauptbahnhof
37262;06_Hamburg_S1.jpg;183;270;479;p16;color
37446;06_Hamburg_S1.jpg;633;240;427;p16;color
38079;06_Hamburg_S1.jpg;167;308;831;p16;color;Holstenstrasse-Hoheluft-brucke
38245;06_Hamburg_S1.jpg;166;246;862;p16;color
38412;06_Hamburg_S1.jpg;200;501;996;p16;color;Altona-Stadthausbrucke
38612;06_Hamburg_S1.jpg;200;739;964;p16;color;Jungfernstieg-Hauptbahnhof
38812;06_Hamburg_S1.jpg;483;1000;923;p16;color;Jungfernstieg-Hauptbahnhof
39294;06_Hamburg_S1.jpg;266;1096;951;p16;color;Destination
39561;06_Hamburg_S1.jpg;266;1128;998;p16;color;Destination
385792;06_Hamburg_S1.jpg;183;246;547;p17;color
385976;06_Hamburg_S1.jpg;183;280;670;p17;color;Holstenstrasse-Hoheluft-brucke
386159;06_Hamburg_S1.jpg;166;386;736;p17;color;Holstenstrasse-Hoheluft-brucke
386325;06_Hamburg_S1.jpg;233;755;744;p17;color;Jungfernstieg-Hauptbahnhof
386559;06_Hamburg_S1.jpg;183;909;773;p17;color;Jungfernstieg-Hauptbahnhof
386742;06_Hamburg_S1.jpg;233;1066;826;p17;color
386975;06_Hamburg_S1.jpg;300;1131;844;p17;color
387275;06_Hamburg_S1.jpg;416;1232;926;p17;color
387691;06_Hamburg_S1.jpg;183;1158;845;p17;color
387874;06_Hamburg_S1.jpg;200;1111;845;p17;color
388074;06_Hamburg_S1.jpg;583;1022;839;p17;color;Jungfernstieg-Hauptbahnhof
388657;06_Hamburg_S1.jpg;167;1077;1038;p17;color;Destination
388824;06_Hamburg_S1.jpg;167;1087;981;p17;color;Destination
388990;06_Hamburg_S1.jpg;233;1120;995;p17;color;Destination
389224;06_Hamburg_S1.jpg;233;1041;898;p17;color
389457;06_Hamburg_S1.jpg;200;940;880;p17;color;Jungfernstieg-Hauptbahnhof
389657;06_Hamburg_S1.jpg;250;774;861;p17;color;Jungfernstieg-Hauptbahnhof
